contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,expiry,optionType
GOOG250207C00120000,2025-02-06 18:24:33+00:00,120.0,73.13,71.35,74.95,7.0,15,6.292970883789062,True,2025-02-07,C
GOOG250207C00125000,2025-01-31 16:42:43+00:00,125.0,81.55,66.35,69.95,3.0,3,5.847658940429687,True,2025-02-07,C
GOOG250207C00130000,2025-02-03 15:24:20+00:00,130.0,73.48,61.35,64.9,1.0,12,5.376956403808593,True,2025-02-07,C
GOOG250207C00135000,2025-02-04 16:21:56+00:00,135.0,72.52,56.4,59.95,10.0,6,5.000003749999999,True,2025-02-07,C
GOOG250207C00140000,2025-02-05 15:39:41+00:00,140.0,52.7,51.4,55.05,3.0,19,4.666019792480468,True,2025-02-07,C
GOOG250207C00145000,2025-02-06 17:07:57+00:00,145.0,47.52,46.4,50.05,4.0,9709,4.266606229248046,True,2025-02-07,C
GOOG250207C00150000,2025-02-05 19:43:07+00:00,150.0,41.96,41.4,45.05,7.0,48,3.875976872558594,True,2025-02-07,C
GOOG250207C00155000,2025-02-06 14:44:54+00:00,155.0,37.73,37.0,40.05,2.0,3,2.2070357324218746,True,2025-02-07,C
GOOG250207C00160000,2025-02-05 16:47:31+00:00,160.0,32.4,32.0,35.1,12.0,149,1.97265638671875,True,2025-02-07,C
GOOG250207C00165000,2025-02-04 20:54:15+00:00,165.0,43.28,27.0,30.1,5.0,103,1.701173369140625,True,2025-02-07,C
GOOG250207C00167500,2025-02-05 14:50:27+00:00,167.5,25.57,24.5,27.6,14.0,27,1.5664084179687499,True,2025-02-07,C
GOOG250207C00170000,2025-02-06 18:10:39+00:00,170.0,22.6,22.5,23.6,5.0,173,1.486330693359375,True,2025-02-07,C
GOOG250207C00172500,2025-02-05 19:31:07+00:00,172.5,19.15,19.5,22.05,3.0,33,1.951172119140625,True,2025-02-07,C
GOOG250207C00175000,2025-02-06 20:59:17+00:00,175.0,18.4,18.0,18.55,36.0,250,1.1640666796875,True,2025-02-07,C
GOOG250207C00177500,2025-02-06 20:03:08+00:00,177.5,14.9,13.65,17.0,9.0,163,1.5751974365234374,True,2025-02-07,C
GOOG250207C00180000,2025-02-06 20:29:17+00:00,180.0,13.3,13.2,13.55,71.0,305,0.6953155468750001,True,2025-02-07,C
GOOG250207C00182500,2025-02-06 18:42:25+00:00,182.5,11.04,9.85,12.0,20.0,77,0.6445348046875,True,2025-02-07,C
GOOG250207C00185000,2025-02-06 20:59:54+00:00,185.0,8.4,8.2,9.4,234.0,599,0.7500025,True,2025-02-07,C
GOOG250207C00187500,2025-02-06 20:33:59+00:00,187.5,6.0,5.7,6.5,837.0,582,0.6630893066406252,True,2025-02-07,C
GOOG250207C00190000,2025-02-06 20:59:35+00:00,190.0,3.62,3.6,3.8,3444.0,4016,0.4101621484375,True,2025-02-07,C
GOOG250207C00192500,2025-02-06 20:59:59+00:00,192.5,1.8,1.76,1.84,10802.0,6301,0.34717449707031245,True,2025-02-07,C
GOOG250207C00195000,2025-02-06 20:59:52+00:00,195.0,0.61,0.62,0.65,19992.0,7566,0.327155166015625,False,2025-02-07,C
GOOG250207C00197500,2025-02-06 20:59:50+00:00,197.5,0.17,0.16,0.18,4608.0,3502,0.33301448242187504,False,2025-02-07,C
GOOG250207C00200000,2025-02-06 20:59:34+00:00,200.0,0.06,0.05,0.09,7044.0,6898,0.40039662109375,False,2025-02-07,C
GOOG250207C00202500,2025-02-06 20:59:02+00:00,202.5,0.03,0.03,0.04,934.0,2744,0.445318046875,False,2025-02-07,C
GOOG250207C00205000,2025-02-06 20:58:46+00:00,205.0,0.02,0.02,0.03,911.0,12085,0.507817421875,False,2025-02-07,C
GOOG250207C00207500,2025-02-06 20:51:03+00:00,207.5,0.01,0.01,0.03,10772.0,11449,0.57812921875,False,2025-02-07,C
GOOG250207C00210000,2025-02-06 20:58:28+00:00,210.0,0.01,0.01,0.02,2454.0,9382,0.64062859375,False,2025-02-07,C
GOOG250207C00212500,2025-02-06 20:08:18+00:00,212.5,0.03,0.01,0.05,651.0,2787,0.7812521875,False,2025-02-07,C
GOOG250207C00215000,2025-02-06 20:58:37+00:00,215.0,0.01,0.01,0.02,781.0,5214,0.79687703125,False,2025-02-07,C
GOOG250207C00217500,2025-02-06 20:11:38+00:00,217.5,0.01,0.01,0.02,817.0,3335,0.87500125,False,2025-02-07,C
GOOG250207C00220000,2025-02-06 20:58:28+00:00,220.0,0.01,0.0,0.02,647.0,6285,0.9062509375,False,2025-02-07,C
