contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,expiry,optionType
VST250214C00095000,2025-01-30 18:14:33+00:00,95.0,77.0,0.0,0.0,,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00100000,2025-01-30 16:25:24+00:00,100.0,69.0,0.0,0.0,,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00105000,2025-01-30 17:35:02+00:00,105.0,68.0,0.0,0.0,,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00110000,2025-02-07 20:29:57+00:00,110.0,56.03,0.0,0.0,33.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00113000,2025-02-05 14:33:48+00:00,113.0,61.1,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00120000,2025-02-06 16:29:45+00:00,120.0,51.5,0.0,0.0,30.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00124000,2025-02-05 14:33:19+00:00,124.0,50.0,0.0,0.0,30.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00125000,2025-01-28 18:33:13+00:00,125.0,20.8,0.0,0.0,50.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00126000,2025-01-28 19:31:24+00:00,126.0,22.15,0.0,0.0,,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00129000,2025-02-04 15:53:44+00:00,129.0,39.63,0.0,0.0,9.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00130000,2025-02-05 18:51:52+00:00,130.0,45.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00131000,2025-01-23 17:00:41+00:00,131.0,63.45,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00132000,2025-01-29 15:44:46+00:00,132.0,27.51,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00133000,2025-02-03 20:59:26+00:00,133.0,35.88,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00134000,2025-02-03 14:41:51+00:00,134.0,32.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00135000,2025-02-05 17:17:45+00:00,135.0,38.05,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00136000,2025-01-31 18:06:46+00:00,136.0,36.15,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00137000,2025-02-05 20:14:31+00:00,137.0,36.55,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00138000,2025-02-07 18:58:35+00:00,138.0,30.99,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00139000,2025-02-03 19:48:08+00:00,139.0,32.67,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00140000,2025-02-06 16:50:37+00:00,140.0,31.2,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00141000,2025-02-06 14:54:54+00:00,141.0,27.7,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00142000,2025-02-07 15:46:28+00:00,142.0,31.25,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00143000,2025-02-07 18:10:31+00:00,143.0,25.72,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00144000,2025-02-07 18:50:17+00:00,144.0,25.29,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00145000,2025-02-07 18:59:10+00:00,145.0,23.6,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00146000,2025-02-04 18:58:22+00:00,146.0,23.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00147000,2025-02-07 17:35:56+00:00,147.0,21.96,0.0,0.0,1.0,0,1.0000000000000003e-05,True,2025-02-14,C
VST250214C00148000,2025-02-07 16:38:12+00:00,148.0,22.9,0.0,0.0,13.0,0,1.0000000000000003e-05,True,2025-02-14,C
