contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,expiry,optionType
MSTR250207C00020000,2025-02-05 19:38:18+00:00,20.0,317.45,314.95,318.2,2.0,23.0,21.316409588623046,True,2025-02-07,C
MSTR250207C00025000,2025-02-04 20:55:39+00:00,25.0,324.75,309.95,313.25,92.0,30.0,19.511722652587892,True,2025-02-07,C
MSTR250207C00040000,2025-02-03 17:27:36+00:00,40.0,305.5,294.95,298.25,2.0,15.0,15.687500195312499,True,2025-02-07,C
MSTR250207C00045000,2025-02-03 17:29:45+00:00,45.0,285.65,289.85,293.25,2.0,13.0,14.77734451416016,True,2025-02-07,C
MSTR250207C00050000,2025-01-24 20:42:51+00:00,50.0,303.69,284.85,288.25,1.0,0.0,13.976563764648438,True,2025-02-07,C
MSTR250207C00080000,2025-01-30 16:11:54+00:00,80.0,265.11,255.35,258.25,10.0,15.0,7.26562591796875,True,2025-02-07,C
MSTR250207C00100000,2025-01-30 14:52:50+00:00,100.0,252.35,234.9,238.25,,16.0,8.96875439453125,True,2025-02-07,C
MSTR250207C00110000,2025-01-27 19:45:39+00:00,110.0,221.95,225.35,228.25,,1.0,5.70312787109375,True,2025-02-07,C
MSTR250207C00120000,2025-01-23 20:12:51+00:00,120.0,260.55,215.35,218.3,1.0,1.0,5.406253242187499,True,2025-02-07,C
MSTR250207C00140000,2025-01-28 14:38:03+00:00,140.0,202.25,195.4,198.25,,2.0,4.6406291992187505,True,2025-02-07,C
MSTR250207C00160000,2025-02-04 17:17:13+00:00,160.0,186.5,174.95,178.3,7.0,9.0,5.764651231689454,True,2025-02-07,C
MSTR250207C00170000,2025-02-05 19:40:48+00:00,170.0,168.15,165.05,168.3,2.0,27.0,5.3476595654296855,True,2025-02-07,C
MSTR250207C00180000,2025-02-04 17:17:12+00:00,180.0,166.85,155.45,158.35,8.0,20.0,3.58593853515625,True,2025-02-07,C
MSTR250207C00190000,2025-02-03 14:35:59+00:00,190.0,130.85,144.95,148.35,2.0,8.0,4.608402677001953,True,2025-02-07,C
MSTR250207C00195000,2025-02-04 17:17:12+00:00,195.0,151.9,140.0,143.35,8.0,112.0,4.42773884033203,True,2025-02-07,C
MSTR250207C00200000,2025-02-05 20:32:08+00:00,200.0,138.82,135.05,138.4,4.0,24.0,2.4218789453125,True,2025-02-07,C
MSTR250207C00205000,2025-02-05 17:20:40+00:00,205.0,139.1,130.5,133.5,2.0,4751.0,3.06250234375,True,2025-02-07,C
MSTR250207C00210000,2025-02-04 14:51:04+00:00,210.0,138.35,125.75,128.7,1.0,1507.0,3.183595791015625,True,2025-02-07,C
